timeSec, trackE, trackF, trackG, P0_mode, P0_rg, P0_az, P0_el, P1_mode, P1_rg, P1_az, P1_el, P2_mode, P2_rg, P2_az, P2_el, P3_mode, P3_rg, P3_az, P3_el
18.56,3137799.5350671117,-5451097.520599395,1113422.9846678968,0,NaN,79.28048389046621,73.8626973396114,0,NaN,-88.36890790935428,27.5489253498694,0,NaN,-40.094007295748,18.504031982022045,0,NaN,7.141728100089422,23.527884652387545,
18.580000000000002,3137797.1194581273,-5451098.1502057575,1113426.6806110903,0,NaN,79.20612162680312,73.88047193793132,0,NaN,-88.3645436930901,27.54318301813053,0,NaN,-40.09149644116971,18.501125701211002,0,NaN,7.129205002924166,23.528009097354236,
18.6,3137794.6902972525,-5451098.789784846,1113430.3659445976,0,NaN,79.12187713190515,73.88254611759146,0,NaN,-88.34806143899014,27.53097093433732,0,NaN,-40.09169903381189,18.499943942880037,0,NaN,7.124922333186337,23.530947758503196,
18.62,3137792.247632807,-5451099.439323938,1113434.040595112,0,NaN,79.0416570530108,73.89035201064323,0,NaN,-88.33670858199721,27.53218976219759,0,NaN,-40.095823801923,18.494712440282353,0,NaN,7.113504737899776,23.52135377615642,
18.64,3137789.7915133797,-5451100.098810115,1113437.7044895384,0,NaN,78.95452514090681,73.89915347935148,0,NaN,-88.33070468740831,27.53480100045572,0,NaN,-40.09538768113192,18.508410069157534,0,NaN,7.111214554879845,23.518419075633815,
18.66,3137787.321987827,-5451100.768230258,1113441.3575549966,0,NaN,78.86983732462653,73.91088952699943,0,NaN,-88.31913634597552,27.52685634484953,0,NaN,-40.0825794978728,18.493907794455787,0,NaN,7.108230379773688,23.51818646716955,
18.68,3137784.8391052703,-5451101.447571049,1113444.9997188214,0,NaN,78.79206928170505,73.91867942593947,0,NaN,-88.30802581349101,27.526665513120214,0,NaN,-40.09452671466336,18.492703387235206,0,NaN,7.095817233517316,23.509653772216048,
18.7,3137782.342915099,-5451102.136818978,1113448.6309085644,0,NaN,78.71551642089938,73.92602005954772,0,NaN,-88.30326235762534,27.51440412606846,0,NaN,-40.08755714336931,18.49254241642139,0,NaN,7.097360164361934,23.504414553626994,
18.72,3137779.833466966,-5451102.835960332,1113452.2510519954,0,NaN,78.62515700678796,73.93464315394418,0,NaN,-88.28334328245084,27.51671760550885,0,NaN,-40.092296487409925,18.48415877114199,0,NaN,7.085756994736178,23.500155492309375,
18.740000000000002,3137777.3108107885,-5451103.544981207,1113455.8600771043,0,NaN,78.5528006043216,73.95615731071291,0,NaN,-88.27411254928066,27.514870506094578,0,NaN,-40.08246169128672,18.48607984522208,0,NaN,7.0674626859915834,23.498849754873998,
18.76,3137774.774996746,-5451104.2638674965,1113459.4579121016,0,NaN,78.46323317313602,73.96276602828496,0,NaN,-88.26447735838173,27.506786135500334,0,NaN,-40.079950766014335,18.476090701503114,0,NaN,7.064250245789685,23.49946816382043,
18.78,3137772.226075279,-5451104.992604903,1113463.0444854214,0,NaN,78.38457393184376,73.96295964527668,0,NaN,-88.24810472804747,27.504319173206547,0,NaN,-40.07956112596871,18.47503781519866,0,NaN,7.064873632205038,23.493130270536504,
18.8,3137769.6640970903,-5451105.731178929,1113466.6197257203,0,NaN,78.2971679540976,73.96763405423117,0,NaN,-88.24070813857224,27.506033343741336,0,NaN,-40.0837776297908,18.46790680988891,0,NaN,7.050514007457881,23.4925036772664,
18.82,3137767.089113142,-5451106.479574885,1113470.1835618818,0,NaN,78.22693701098083,73.98183463460548,0,NaN,-88.23081413307384,27.502143616066423,0,NaN,-40.08393993610603,18.46308697112794,0,NaN,7.044624155286259,23.493144013750555,
18.84,3137764.5011746534,-5451107.237777882,1113473.735923015,0,NaN,78.13880350245695,73.99239220100301,0,NaN,-88.2267729097108,27.50044215409759,0,NaN,-40.08923391980629,18.4635315990089,0,NaN,7.040685127938303,23.488065149590174,
18.86,3137761.9003331037,-5451108.00577284,1113477.2767384585,0,NaN,78.06294823738735,74.00317343311296,0,NaN,-88.21370236536806,27.492313829844758,0,NaN,-40.091156830042486,18.456384971857762,0,NaN,7.033191260919656,23.48664795191112,
18.88,3137759.2866402273,-5451108.783544482,1113480.8059377798,0,NaN,77.97381883798288,74.01058552373506,0,NaN,-88.201248147433,27.49265110862641,0,NaN,-40.079248731520195,18.466241583299404,0,NaN,7.017583084356868,23.484902540268788,
18.900000000000002,3137756.660148015,-5451109.571077336,1113484.3234507772,0,NaN,77.88797005229712,74.02161254867089,0,NaN,-88.19418761281469,27.48816308746751,0,NaN,-40.08609370751401,18.46721596280401,0,NaN,7.009622225481139,23.475765671037106,
18.92,3137754.020908711,-5451110.368355738,1113487.8292074823,0,NaN,77.81049383512219,74.03145429561263,0,NaN,-88.18074264873954,27.487273584303953,0,NaN,-40.075995117821776,18.458963189163512,0,NaN,7.00942651659694,23.476303166164616,
18.94,3137751.3689748147,-5451111.1753638275,1113491.32313816,0,NaN,77.73341685175333,74.02856786113223,0,NaN,-88.17403743816891,27.48370628710797,0,NaN,-40.07855990410197,18.450184057075628,0,NaN,6.9986658095006,23.4672634450749,
18.96,3137748.7043990768,-5451111.992085553,1113494.8051733102,0,NaN,77.65775333183393,74.0481565166873,0,NaN,-88.15836205572616,27.474817374850566,0,NaN,-40.07767752602528,18.451835705982713,0,NaN,6.993183616634876,23.472738233991592,
18.98,3137746.0272345003,-5451112.818504668,1113498.2752436702,0,NaN,77.57306193339369,74.06205785109073,0,NaN,-88.15476802757728,27.46809316031097,0,NaN,-40.0842490588422,18.45052150446498,0,NaN,6.978157299216142,23.47000275096773,
19.0,3137743.337534338,-5451113.654604734,1113501.7332802147,0,NaN,77.48466978847306,74.07399572117447,0,NaN,-88.14669425074914,27.465084727197635,0,NaN,-40.07989177917328,18.445915731163723,0,NaN,6.9772106731302275,23.45986638902685,
19.02,3137740.635352092,-5451114.5003691185,1113505.1792141579,0,NaN,77.40950620828038,74.08674685775897,0,NaN,-88.13026519769831,27.4716527825467,0,NaN,-40.08516684917274,18.441945099748956,0,NaN,6.962775086339379,23.461777776567626,
19.04,3137737.920741513,-5451115.355781,1113508.6129769548,0,NaN,77.3316523708677,74.09680317308553,0,NaN,-88.12075633730115,27.463215895003668,0,NaN,-40.07497090753587,18.446289113140896,0,NaN,6.965643670939538,23.45834694928844,
19.06,3137735.1937565994,-5451116.2208233625,1113512.0345003025,0,NaN,77.25307717020405,74.10463618984826,0,NaN,-88.10924215376733,27.459682156525176,0,NaN,-40.0813285440727,18.438569865217993,0,NaN,6.953391568344032,23.456211055832,
19.080000000000002,3137732.4544515945,-5451117.095478998,1113515.4437161416,0,NaN,77.17048847485546,74.11720559526414,0,NaN,-88.09812179054337,27.46329832617001,0,NaN,-40.08635198028102,18.438644196057883,0,NaN,6.9445869768864705,23.454012571873083,
19.1,3137729.702880988,-5451117.979730508,1113518.8405566574,0,NaN,77.08499629301232,74.11970018607403,0,NaN,-88.09051171738278,27.449444210562458,0,NaN,-40.08404241246887,18.428142251591595,0,NaN,6.9327675777649675,23.445652718441597,
19.12,3137726.939099512,-5451118.873560305,1113522.2249542812,0,NaN,77.01376273908174,74.13893161415143,0,NaN,-88.08008505257196,27.45302917983535,0,NaN,-40.07776875157552,18.430225949464965,0,NaN,6.920125036079802,23.44191407836176,
19.14,3137724.1631621434,-5451119.776950608,1113525.5968416922,0,NaN,76.92451391275601,74.14328990293433,0,NaN,-88.06735043652736,27.439682472242513,0,NaN,-40.076883776251215,18.42959689500314,0,NaN,6.91731167489339,23.441197167406543,
19.16,3137721.3751240997,-5451120.689883448,1113528.9561518186,0,NaN,76.84764667294348,74.15767983397478,0,NaN,-88.06489415325575,27.437081980850408,0,NaN,-40.08415848288254,18.422780943669846,0,NaN,6.912761439839287,23.45200876724499,
19.18,3137718.575040839,-5451121.6123406645,1113532.302817838,0,NaN,76.77174874160028,74.16958704527765,0,NaN,-88.05607052371025,27.435311725739567,0,NaN,-40.08661197196484,18.4206568085007,0,NaN,6.905066862517463,23.44331955160387,
19.2,3137715.76296806,-5451122.544303908,1113535.63677318,0,NaN,76.69098245466307,74.17778606203186,0,NaN,-88.03579431253058,27.43539671204365,0,NaN,-40.085142668274486,18.420656241845855,0,NaN,6.8874804830166365,23.436681492058227,
19.22,3137712.9389616987,-5451123.485754643,1113538.9579515273,0,NaN,76.61142234413661,74.1874886445236,0,NaN,-88.03198850518648,27.43504348040887,0,NaN,-40.0813098165606,18.421927204772253,0,NaN,6.8844018627499475,23.436151391252107,
19.240000000000002,3137710.103077929,-5451124.4366741385,1113542.2662868162,0,NaN,76.52793338322905,74.19827027623369,0,NaN,-88.02478372830525,27.432993130184457,0,NaN,-40.083519979068924,18.41769261634179,0,NaN,6.8750249420703184,23.42738656948066,
19.26,3137707.2553731618,-5451125.397043482,1113545.5617132387,0,NaN,76.44639983855343,74.21646110346067,0,NaN,-88.00754432211107,27.41741715818289,0,NaN,-40.08371778814564,18.40827678611086,0,NaN,6.865343696978346,23.427185820764993,
19.28,3137704.395904041,-5451126.36684357,1113548.844165244,0,NaN,76.37654458583872,74.21903192173916,0,NaN,-88.00200079922395,27.420634583927118,0,NaN,-40.07840674319473,18.411978163249632,0,NaN,6.863452138272666,23.424989986899366,
19.3,3137701.524727447,-5451127.346055111,1113552.1135775386,0,NaN,76.28570301694337,74.23204147529273,0,NaN,-87.98676107786649,27.42310117893826,0,NaN,-40.07828207422023,18.41637883566654,0,NaN,6.852231414648289,23.42053681220013,
19.32,3137698.641900492,-5451128.3346586265,1113555.3698850886,0,NaN,76.2009382518689,74.24442973263264,0,NaN,-87.97615097394959,27.414443772787486,0,NaN,-40.081442216341614,18.398970191039044,0,NaN,6.8435766624233425,23.42282999686978,
19.34,3137695.7474805196,-5451129.332634454,1113558.6130231216,0,NaN,76.13595530926465,74.25616245429826,0,NaN,-87.96756417852013,27.403872070635295,0,NaN,-40.08226003357151,18.403103262409527,0,NaN,6.8306534275945,23.41486176507202,
19.36,3137692.8415251044,-5451130.339962739,1113561.842927126,0,NaN,76.05046184599816,74.25906508509487,0,NaN,-87.96887671073524,27.405645471182297,0,NaN,-40.07361246353762,18.405674155393957,0,NaN,6.834004679295449,23.418683180417776,
19.38,3137689.9240920506,-5451131.356623446,1113565.059532854,0,NaN,75.96968087866287,74.27783874707406,0,NaN,-87.96199205936453,27.40869230037669,0,NaN,-40.084359701859626,18.394848664499655,0,NaN,6.819598796378571,23.40837287560869,
19.400000000000002,3137686.99523939,-5451132.382596351,1113568.2627763222,0,NaN,75.88898068291877,74.28744523978435,0,NaN,-87.93267517642269,27.39490103251988,0,NaN,-40.08336462731071,18.39362777316679,0,NaN,6.805621148762003,23.41821289972238,
19.42,3137684.055025383,-5451133.417861048,1113571.4525938134,0,NaN,75.81455786633414,74.2910285283583,0,NaN,-87.93141436002013,27.391351719570082,0,NaN,-40.079175723530824,18.40122309826369,0,NaN,6.804114813904843,23.405313123217063,
19.44,3137681.103508514,-5451134.462396941,1113574.628921877,0,NaN,75.73872963103209,74.30695751885679,0,NaN,-87.92992262121612,27.384808112956268,0,NaN,-40.08295228058858,18.393638002787775,0,NaN,6.793699698216532,23.40328473386641,
19.46,3137678.140747494,-5451135.516183255,1113577.7916973305,0,NaN,75.6541769415748,74.32178660577375,0,NaN,-87.91207884839372,27.38246838493005,0,NaN,-40.083169732513085,18.38519700898631,0,NaN,6.781066981569467,23.403177944807265,
19.48,3137675.1668012566,-5451136.579199027,1113580.940857262,0,NaN,75.57410189258805,74.33965640766681,0,NaN,-87.90255248820898,27.38100289103767,0,NaN,-40.085968247705026,18.377059046881026,0,NaN,6.773870365402003,23.40346842829238,
19.5,3137672.1817289586,-5451137.6514231125,1113584.076339029,0,NaN,75.49480677755919,74.34804277061852,0,NaN,-87.89415002559586,27.372734951889356,0,NaN,-40.08414387890796,18.382378126896054,0,NaN,6.763384770789223,23.397847925704585,
19.52,3137669.1855899775,-5451138.732834184,1113587.1980802626,0,NaN,75.41427867611912,74.35931260358963,0,NaN,-87.88697972245119,27.37863698966511,0,NaN,-40.0851201756299,18.382453849059953,0,NaN,6.758305884257017,23.39352301085401,
19.54,3137666.178443911,-5451139.823410729,1113590.306018866,0,NaN,75.34117567131966,74.37221921100071,0,NaN,-87.87580745806895,27.370764159394827,0,NaN,-40.08468789290832,18.37058564497641,0,NaN,6.75461782119568,23.390967559483,
19.56,3137663.1603505765,-5451140.923131055,1113593.4000930176,0,NaN,75.25903545960222,74.38581400544746,0,NaN,-87.8713291540437,27.36726073027539,0,NaN,-40.08870459784275,18.38087186751546,0,NaN,6.743507955273644,23.38649909314739,
19.580000000000002,3137660.1313700085,-5451142.031973287,1113596.4802411713,0,NaN,75.183396176274,74.3990633818029,0,NaN,-87.86185937142795,27.35842326158638,0,NaN,-40.09243097777681,18.375140770624796,0,NaN,6.730692895895261,23.38938369131767,
19.6,3137657.091562458,-5451143.149915368,1113599.5464020583,0,NaN,75.10815689126893,74.4089898433939,0,NaN,-87.85638311976177,27.363889579245996,0,NaN,-40.0842071414291,18.369524901752925,0,NaN,6.725971295844693,23.375947220310955,
19.62,3137654.0409883913,-5451144.276935061,1113602.5985146877,0,NaN,75.02121720350644,74.42136173170844,0,NaN,-87.84377114467533,27.360671522494876,0,NaN,-40.08859787951481,18.373010895184677,0,NaN,6.710125012057672,23.379522803720906,
19.64,3137650.979708489,-5451145.413009948,1113605.6365183482,0,NaN,74.94798923594284,74.43399518517111,0,NaN,-87.83166165193022,27.345971863151583,0,NaN,-40.09257753629605,18.359880961355618,0,NaN,6.714161093747172,23.376595006992165,
19.66,3137647.9077836457,-5451146.55811743,1113608.6603526094,0,NaN,74.8677772482382,74.4393670344175,0,NaN,-87.83168989751654,27.347914470927382,0,NaN,-40.09331739866366,18.36036205550992,0,NaN,6.698945834079514,23.38011352176091,
19.68,3137644.8252749657,-5451147.712234728,1113611.669957322,0,NaN,74.78596082672242,74.45718803420215,0,NaN,-87.81506111057203,27.337675835856547,0,NaN,-40.094428323511096,18.36004508581741,0,NaN,6.681892827784724,23.371596174089508,
19.7,3137641.732243766,-5451148.875338887,1113614.6652726207,0,NaN,74.71245193010145,74.47853781426943,0,NaN,-87.81531073097646,27.337723438707144,0,NaN,-40.08944078165905,18.359697590116706,0,NaN,6.68262687101048,23.373858476778082,
19.72,3137638.628751571,-5451150.047406769,1113617.646238924,0,NaN,74.64054198042227,74.47861918283165,0,NaN,-87.79724755702547,27.332761485394006,0,NaN,-40.098460976223976,18.353817266222613,0,NaN,6.669698081919274,23.37044961197462,
19.740000000000002,3137635.514860114,-5451151.228415062,1113620.6127969355,0,NaN,74.55976585622501,74.48770647831097,0,NaN,-87.79483082702939,27.328766657493116,0,NaN,-40.09099758232483,18.349512663493783,0,NaN,6.66358311760654,23.367169238630705,
19.76,3137632.390631336,-5451152.418340271,1113623.564887646,0,NaN,74.47391945960761,74.51440285323564,0,NaN,-87.77450362327073,27.322015105115632,0,NaN,-40.09949662155199,18.346882649417456,0,NaN,6.646208579461504,23.359575284551727,
19.78,3137629.2561273817,-5451153.61715873,1113626.5024523335,0,NaN,74.3991022029966,74.52284795709492,0,NaN,-87.78615353109325,27.31669023689284,0,NaN,-40.10479621417405,18.351457242209626,0,NaN,6.6462242159601,23.356578127099297,
19.8,3137626.111410602,-5451154.824846589,1113629.4254325654,0,NaN,74.32028533387071,74.53687259649185,0,NaN,-87.76656570452965,27.314422104233483,0,NaN,-40.091993096295454,18.34174580336753,0,NaN,6.636388349762152,23.359549819197422,
19.82,3137622.95654355,-5451156.041379828,1113632.333770199,0,NaN,74.25060454649984,74.54902302724065,0,NaN,-87.75849580149017,27.315351213378044,0,NaN,-40.1042127581219,18.339016584909334,0,NaN,6.6369044442695,23.35787970132944,
19.84,3137619.791588981,-5451157.266734247,1113635.2274073828,0,NaN,74.17631374661875,74.55921148186476,0,NaN,-87.74834236849071,27.30885587204689,0,NaN,-40.10652272250639,18.344484460573245,0,NaN,6.620524095825517,23.352740759095436,
19.86,3137616.6166098514,-5451158.500885472,1113638.1062865583,0,NaN,74.09582380834492,74.57274309112464,0,NaN,-87.7409122900823,27.304113346899594,0,NaN,-40.1033177385474,18.34044813893003,0,NaN,6.610453482179297,23.355608950786603,
19.88,3137613.431669316,-5451159.743808954,1113640.9703504595,0,NaN,74.01040952090224,74.58374432222668,0,NaN,-87.73096223080232,27.292190640615033,0,NaN,-40.101554512088406,18.338347353051088,0,NaN,6.60747925103678,23.35050001223324,
19.900000000000002,3137610.236830728,-5451160.995479968,1113643.819542116,0,NaN,73.94126564254634,74.59976836488414,0,NaN,-87.72601269987013,27.293470219271107,0,NaN,-40.103790570568144,18.333166428645047,0,NaN,6.588537952988893,23.353442651233056,
19.92,3137607.032157638,-5451162.255873619,1113646.6538048526,0,NaN,73.85161244511823,74.60489734095067,0,NaN,-87.71845878069263,27.291624151814315,0,NaN,-40.11283651749527,18.327370432305237,0,NaN,6.579697190078797,23.344569101751873,
19.94,3137603.8177137924,-5451163.524964833,1113649.473082292,0,NaN,73.7783424306822,74.62106486653626,0,NaN,-87.71013969981298,27.28963468352255,0,NaN,-40.10852657734018,18.326453262835393,0,NaN,6.565985875518275,23.340475083817253,
19.96,3137600.593563131,-5451164.802728367,1113652.2773183538,0,NaN,73.70070277338066,74.64078479397647,0,NaN,-87.69447663941718,27.282974315819853,0,NaN,-40.11207141297864,18.325388766876447,0,NaN,6.561438235426902,23.34123809537077,
19.98,3137597.359769787,-5451166.089138805,1113655.0664572574,0,NaN,73.62092351573791,74.65094583081351,0,NaN,-87.69498782842274,27.26910414529579,0,NaN,-40.11457814591822,18.32317702198754,0,NaN,6.547979109655415,23.337588464736694,
20.0,3137594.116398087,-5451167.384170557,1113657.8404435227,0,NaN,73.5509151572846,74.66099376140605,0,NaN,-87.68866351416477,27.271999418377433,0,NaN,-40.11307669753628,18.319838508257014,0,NaN,6.538017419324488,23.34240830517814,
20.02,3137590.863512545,-5451168.687797864,1113660.5992219704,0,NaN,73.47811889720467,74.6775449728517,0,NaN,-87.67555377855109,27.263451047777156,0,NaN,-40.120938426022654,18.314185253421993,0,NaN,6.539653412585219,23.338693604038934,
20.04,3137587.6011778666,-5451169.999994793,1113663.3427377245,0,NaN,73.40065220602125,74.68442793160045,0,NaN,-87.66601604694768,27.26172902277352,0,NaN,-40.11553979201186,18.305802861934282,0,NaN,6.531883793570222,23.33088455730625,
20.06,3137584.3294589454,-5451171.320735244,1113666.0709362119,0,NaN,73.32020316653696,74.70599614266646,0,NaN,-87.66503617388797,27.259993826476823,0,NaN,-40.12246619362984,18.30483814176392,0,NaN,6.513308949311477,23.331286419070803,
20.080000000000002,3137581.04842086,-5451172.649992945,1113668.7837631647,0,NaN,73.24416529115587,74.72685820944571,0,NaN,-87.65949450280635,27.254618804161492,0,NaN,-40.11618093567074,18.30726192903425,0,NaN,6.50348834618211,23.3244552655504,
20.1,3137577.7581288763,-5451173.9877414545,1113671.48116462,0,NaN,73.16866861684169,74.7309843990558,0,NaN,-87.64435930116964,27.25286100418953,0,NaN,-40.12314562368697,18.306746952665087,0,NaN,6.493387229047697,23.327970281757768,
20.12,3137574.4586484428,-5451175.333954164,1113674.1630869228,0,NaN,73.09004602561268,74.75090342772667,0,NaN,-87.64203900408131,27.243407538487013,0,NaN,-40.124956195502726,18.306413217506652,0,NaN,6.491690580546465,23.316610606122243,
20.14,3137571.150045191,-5451176.688604292,1113676.8294767255,0,NaN,73.02271668513734,74.75698378902548,0,NaN,-87.62749818594023,27.242018196820567,0,NaN,-40.125933733016105,18.29558633826079,0,NaN,6.474025532888863,23.32292749025519,
20.16,3137567.832384935,-5451178.051664897,1113679.4802809888,0,NaN,72.94184427510217,74.77678635961249,0,NaN,-87.62562505989843,27.24177910504311,0,NaN,-40.124328005010064,18.296265070811067,0,NaN,6.472497015516497,23.3195301604059,
20.18,3137564.5057336683,-5451179.423108862,1113682.1154469848,0,NaN,72.86409379209121,74.78799469450352,0,NaN,-87.61762800826217,27.231790390318697,0,NaN,-40.1298718586786,18.293994923901806,0,NaN,6.4515759247787745,23.316251921076674,
20.2,3137561.1701575625,-5451180.802908908,1113684.7349222954,0,NaN,72.78833529797542,74.800548919067,0,NaN,-87.60737507163662,27.23550001848381,0,NaN,-40.130515970528215,18.286362657820437,0,NaN,6.4516969794361545,23.31602434140678,
20.22,3137557.8257229677,-5451182.191037589,1113687.3386548155,0,NaN,72.70987901788175,74.82507152762385,0,NaN,-87.60016584478109,27.227424414336912,0,NaN,-40.13823269721902,18.295203397873845,0,NaN,6.43641564685353,23.309248515638583,
20.240000000000002,3137554.4724964104,-5451183.587467291,1113689.9265927523,0,NaN,72.63427871018179,74.83060923234903,0,NaN,-87.59621954205461,27.22699671860302,0,NaN,-40.13821977137083,18.281858135330516,0,NaN,6.4317742737578865,23.308873812726315,
20.26,3137551.110544591,-5451184.99217024,1113692.4986846282,0,NaN,72.56439184695219,74.84395067371575,0,NaN,-87.58197109879232,27.21151476537262,0,NaN,-40.14085570184076,18.28853000411645,0,NaN,6.421113185112944,23.303655995529084,
20.28,3137547.7399343844,-5451186.405118492,1113695.0548792798,0,NaN,72.49104338959651,74.85977467155573,0,NaN,-87.5711984333312,27.214508437882742,0,NaN,-40.144483100947966,18.28246402968811,0,NaN,6.404414767984398,23.314902729892395,
20.3,3137544.3607328366,-5451187.826283942,1113697.5951258605,0,NaN,72.40465299787154,74.87686010746768,0,NaN,-87.57332937168357,27.20249729292483,0,NaN,-40.140911417266075,18.281202721908993,0,NaN,6.396401684396419,23.303496012413767,
20.32,3137540.973007166,-5451189.255638321,1113700.1193738412,0,NaN,72.33118430331398,74.88177708692146,0,NaN,-87.56644589605908,27.20752476151572,0,NaN,-40.14597483384222,18.276660888686237,0,NaN,6.391643335293627,23.306047725046344,
20.34,3137537.576824759,-5451190.693153196,1113702.62757301,0,NaN,72.26620215767943,74.9043969949381,0,NaN,-87.56030499664338,27.20178210651209,0,NaN,-40.14557245217931,18.268789251933235,0,NaN,6.3800814268544555,23.30378426279168,
20.36,3137534.172253172,-5451192.138799973,1113705.1196734756,0,NaN,72.18136237743659,74.91544183916537,0,NaN,-87.55298686340019,27.197443816637247,0,NaN,-40.14577481554545,18.278392722238188,0,NaN,6.375394229187043,23.301244757456963,
20.38,3137530.759360126,-5451193.592549897,1113707.5956256657,0,NaN,72.09919351304852,74.92547361711259,0,NaN,-87.545866662396,27.18936414064618,0,NaN,-40.14802366528532,18.273738946904803,0,NaN,6.359824044587941,23.29662226442181,
20.400000000000002,3137527.3382135103,-5451195.0543740485,1113710.05538033,0,NaN,72.03150097483494,74.94110531820178,0,NaN,-87.53593206447252,27.186505104008777,0,NaN,-40.15470945767156,18.268785662947792,0,NaN,6.3546660476523895,23.295877966324333,
20.42,3137523.908881376,-5451196.524243351,1113712.4988885398,0,NaN,71.95829308800955,74.96046315195153,0,NaN,-87.5226151521202,27.188495068436314,0,NaN,-40.150519303569226,18.263592745505708,0,NaN,6.33696685188881,23.29950832733198,
20.44,3137520.4714319375,-5451198.002128566,1113714.9261016902,0,NaN,71.88781646222517,74.97633174824615,0,NaN,-87.51791273839231,27.170911706491815,0,NaN,-40.15691488666579,18.268890215770536,0,NaN,6.33075426167837,23.300276600523087,
20.46,3137517.0259335716,-5451199.488000296,1113717.3369715,0,NaN,71.80963584135274,74.99225674392419,0,NaN,-87.51411778782595,27.177397815197065,0,NaN,-40.15406672836322,18.259408954135786,0,NaN,6.3266073704377,23.28688235070453,
20.48,3137513.572454815,-5451200.981828985,1113719.7314500134,0,NaN,71.74031804026643,75.00643179255528,0,NaN,-87.51090732651411,27.171240851462883,0,NaN,-40.167752450410376,18.26225829760375,0,NaN,6.313481268389405,23.285383729278394,
20.5,3137510.111064362,-5451202.483584918,1113722.1094896002,0,NaN,71.66597045196097,75.02795706752649,0,NaN,-87.49946760304405,27.161221511923333,0,NaN,-40.16214399964421,18.262714774415528,0,NaN,6.298776646849712,23.287485098897577,
20.52,3137506.6418310655,-5451203.993238224,1113724.4710429576,0,NaN,71.58530025486574,75.03450494767603,0,NaN,-87.49541004915689,27.149159743020828,0,NaN,-40.161930192146144,18.25222542069762,0,NaN,6.286062312711599,23.2834736140158,
20.54,3137503.164823934,-5451205.510758871,1113726.8160631107,0,NaN,71.51107534646071,75.05507955173913,0,NaN,-87.49410073010631,27.148954743680584,0,NaN,-40.172560102227386,18.250649726688128,0,NaN,6.275194878850684,23.28132203139002,
20.56,3137499.680112131,-5451207.0361166755,1113729.1445034132,0,NaN,71.43848367903519,75.06741087742526,0,NaN,-87.48496956839796,27.1492406855055,0,NaN,-40.17639243269415,18.25541648993018,0,NaN,6.271738957719687,23.285602581735844,
20.580000000000002,3137496.1877649715,-5451208.569281295,1113731.4563175489,0,NaN,71.36151122953356,75.08563237550918,0,NaN,-87.47427193285391,27.13540659323465,0,NaN,-40.170592085534736,18.243325127104782,0,NaN,6.264241888091316,23.28042317889155,
20.6,3137492.6878519254,-5451210.1102222325,1113733.751459532,0,NaN,71.29421161431799,75.09357911904635,0,NaN,-87.46587747088981,27.135438813064948,0,NaN,-40.174096078484325,18.2484069961622,0,NaN,6.252418153493099,23.2738601999473,
20.62,3137489.1804426108,-5451211.658908837,1113736.0298837086,0,NaN,71.21136092585694,75.10969140247755,0,NaN,-87.46449691025356,27.135220778281006,0,NaN,-40.180312815268486,18.248291426804567,0,NaN,6.241032916117938,23.278262598553127,
20.64,3137485.6656067953,-5451213.215310301,1113738.2915447576,0,NaN,71.13637040925998,75.12808367422551,0,NaN,-87.45787982701796,27.13612840107286,0,NaN,-40.19030291752201,18.2378844133404,0,NaN,6.226470201099985,23.273646411946952,
20.66,3137482.1434143945,-5451214.779395666,1113740.5363976907,0,NaN,71.07395181935718,75.14378648333766,0,NaN,-87.45187478016695,27.127126615628065,0,NaN,-40.18309880719872,18.23596256814321,0,NaN,6.225856037621415,23.265049148012,
20.68,3137478.613935471,-5451216.35113382,1113742.7643978542,0,NaN,70.9946713408104,75.15220235558141,0,NaN,-87.44366320185834,27.12060871671016,0,NaN,-40.18474128986384,18.23723626969138,0,NaN,6.2163044747489415,23.268750314543283,
20.7,3137475.077240231,-5451217.930493498,1113744.9755009299,0,NaN,70.92633752281357,75.17127652671351,0,NaN,-87.43777988119626,27.118577134541475,0,NaN,-40.198876283610346,18.229616105303638,0,NaN,6.194980189258853,23.26780783204992,
20.72,3137471.533399025,-5451219.517443286,1113747.1696629352,0,NaN,70.85094662383642,75.18702673118484,0,NaN,-87.43793202295117,27.110918081003526,0,NaN,-40.19777380221353,18.236759088357434,0,NaN,6.191226346535282,23.272467164116826,
20.740000000000002,3137467.982482346,-5451221.111951616,1113749.3468402252,0,NaN,70.77370259390938,75.20150486351048,0,NaN,-87.42952853525335,27.105238905218222,0,NaN,-40.19562513487796,18.22516960455293,0,NaN,6.177015603460435,23.26878144556399,
20.76,3137464.4245608267,-5451222.713986769,1113751.506989492,0,NaN,70.70472628355417,75.21861918630262,0,NaN,-87.42954658088958,27.105804853978036,0,NaN,-40.205226196711,18.225109407887405,0,NaN,6.167831649343725,23.260187360108976,
20.78,3137460.85970524,-5451224.323516881,1113753.6500677671,0,NaN,70.62915172548391,75.23885070358949,0,NaN,-87.41682009924122,27.09276107456548,0,NaN,-40.19873024996022,18.224136011566895,0,NaN,6.159187765189891,23.261366860740864,
20.8,3137457.2879864965,-5451225.940509934,1113755.7760324215,0,NaN,70.56337503198992,75.26002913765198,0,NaN,-87.40933445994571,27.088699111848673,0,NaN,-40.20329476706199,18.21622179277767,0,NaN,6.149668811730763,23.26311274793223,
