time, NLat, ELon, eHgt
1.720000000000001,    10.03026095226904,   -60.05921718834109, 1853.7471629033098
1.740000000000001,    10.03026429635362,   -60.05920808566081, 1852.0526206354843
1.7600000000000011,    10.03026764755987,   -60.05919898297551, 1850.3582178796642
1.7800000000000011,    10.03027100588779,   -60.05918988028519, 1848.663954637479
1.8000000000000012,    10.03027437133736,   -60.05918077758985, 1846.969830908347
1.8200000000000012,    10.03027774390865,   -60.05917167488948, 1845.2758466909872
1.8400000000000012,    10.03028112360160,   -60.05916257218409, 1843.5820019866806
1.8600000000000012,    10.03028451041626,   -60.05915346947367, 1841.888296796009
1.8800000000000012,    10.03028790435260,   -60.05914436675825, 1840.1947311192052
1.9000000000000012,    10.03029130541066,   -60.05913526403781, 1838.5013049540576
1.9200000000000013,    10.03029471359041,   -60.05912616131232, 1836.8080183042912
1.9400000000000013,    10.03029812889189,   -60.05911705858182, 1835.1148711676942
1.9600000000000013,    10.03030155131508,   -60.05910795584631, 1833.4218635449652
1.9800000000000013,    10.03030498086000,   -60.05909885310577, 1831.7289954354055
2.0000000000000013,    10.03030841752663,   -60.05908975036021, 1830.036266840878
2.0200000000000014,    10.03031186131504,   -60.05908064760961, 1828.3436777608003
2.0400000000000014,    10.03031531222515,   -60.05907154485401, 1826.6512281940086
2.0600000000000014,    10.03031877025701,   -60.05906244209340, 1824.9589181429474
2.0800000000000014,    10.03032223541064,   -60.05905333932775, 1823.266747605987
2.1000000000000014,    10.03032570768602,   -60.05904423655708, 1821.574716585339
2.1200000000000014,    10.03032918708317,   -60.05903513378139, 1819.8828250780934
2.1400000000000015,    10.03033267360208,   -60.05902603100067, 1818.1910730863456
2.1600000000000015,    10.03033616724276,   -60.05901692821493, 1816.4994606098626
2.1800000000000015,    10.03033966800524,   -60.05900782542418, 1814.8079876484117
2.2000000000000015,    10.03034317588948,   -60.05899872262840, 1813.1166542030405
2.2200000000000015,    10.03034669089552,   -60.05898961982760, 1811.425460273982
2.2400000000000015,    10.03035021302335,   -60.05898051702177, 1809.73440585949
2.2600000000000016,    10.03035374227301,   -60.05897141421094, 1808.0434909628239
2.2800000000000016,    10.03035727864443,   -60.05896231139506, 1806.3527155818883
2.3000000000000016,    10.03036082213769,   -60.05895320857419, 1804.6620797163341
2.3200000000000016,    10.03036437275277,   -60.05894410574827, 1802.9715833676746
2.3400000000000016,    10.03036793048967,   -60.05893500291735, 1801.2812265354441
2.3600000000000017,    10.03037149534839,   -60.05892590008139, 1799.5910092204576
2.3800000000000017,    10.03037506732894,   -60.05891679724042, 1797.9009314217838
2.4000000000000017,    10.03037864643135,   -60.05890769439444, 1796.2109931397717
2.4200000000000017,    10.03038223265559,   -60.05889859154341, 1794.5211943761678
2.4400000000000017,    10.03038582600168,   -60.05888948868737, 1792.8315351286437
2.4600000000000017,    10.03038942646963,   -60.05888038582631, 1791.1420153997606
2.4800000000000018,    10.03039303405945,   -60.05887128296023, 1789.4526351876557
2.5000000000000018,    10.03039664877112,   -60.05886218008912, 1787.7633944940753
2.520000000000002,    10.03040027060467,   -60.05885307721299, 1786.074293317739
2.540000000000002,    10.03040389956011,   -60.05884397433186, 1784.3853316596942
2.560000000000002,    10.03040753563742,   -60.05883487144568, 1782.6965095200576
2.580000000000002,    10.03041117883662,   -60.05882576855449, 1781.0078268989455
2.600000000000002,    10.03041482915771,   -60.05881666565828, 1779.3192837962415
2.620000000000002,    10.03041848660071,   -60.05880756275705, 1777.6308802132262
2.640000000000002,    10.03042215116562,   -60.05879845985078, 1775.94261614664
2.660000000000002,    10.03042582285242,   -60.05878935693951, 1774.2544916005572
2.680000000000002,    10.03042950166115,   -60.05878025402321, 1772.5665065736976
2.700000000000002,    10.03043318759179,   -60.05877115110188, 1770.8786610665265
2.720000000000002,    10.03043688064436,   -60.05876204817554, 1769.1909550775308
2.740000000000002,    10.03044058081886,   -60.05875294524418, 1767.5033886092715
2.760000000000002,    10.03044428811532,   -60.05874384230780, 1765.8159616595367
2.780000000000002,    10.03044800253369,   -60.05873473936639, 1764.1286742318189
2.800000000000002,    10.03045172407405,   -60.05872563641995, 1762.4415263225092
2.820000000000002,    10.03045545273632,   -60.05871653346850, 1760.7545179334702
2.840000000000002,    10.03045918852056,   -60.05870743051203, 1759.067649064702
2.860000000000002,    10.03046293142678,   -60.05869832755052, 1757.380919716903
2.880000000000002,    10.03046668145497,   -60.05868922458402, 1755.694329889724
2.900000000000002,    10.03047043860513,   -60.05868012161248, 1754.0078795835143
2.920000000000002,    10.03047420287726,   -60.05867101863591, 1752.3215687976917
2.940000000000002,    10.03047797427138,   -60.05866191565433, 1750.6353975345846
2.960000000000002,    10.03048175278751,   -60.05865281266772, 1748.9493657907005
2.980000000000002,    10.03048553842561,   -60.05864370967609, 1747.263473570114
3.000000000000002,    10.03048933118574,   -60.05863460667944, 1745.5777208693326
3.0200000000000022,    10.03049313106786,   -60.05862550367777, 1743.8921076916158
3.0400000000000023,    10.03049693807200,   -60.05861640067109, 1742.2066340354504
3.0600000000000023,    10.03050075219815,   -60.05860729765936, 1740.5212999020005
3.0800000000000023,    10.03050457344633,   -60.05859819464263, 1738.8361052888213
3.1000000000000023,    10.03050840181655,   -60.05858909162087, 1737.1510502005694
3.1200000000000023,    10.03051223730880,   -60.05857998859409, 1735.4661346331704
3.1400000000000023,    10.03051607992309,   -60.05857088556228, 1733.7813585893018
3.1600000000000024,    10.03051992965942,   -60.05856178252547, 1732.0967220681487
3.1800000000000024,    10.03052378651781,   -60.05855267948362, 1730.4122250695946
3.2000000000000024,    10.03052765049825,   -60.05854357643675, 1728.7278675942216
3.2200000000000024,    10.03053152160076,   -60.05853447338487, 1727.0436496426119
3.2400000000000024,    10.03053539982534,   -60.05852537032795, 1725.3595712136012
3.2600000000000025,    10.03053928517198,   -60.05851626726602, 1723.6756323095178
3.2800000000000025,    10.03054317764071,   -60.05850716419906, 1721.9918329291977
3.3000000000000025,    10.03054707723153,   -60.05849806112709, 1720.3081730713602
3.3200000000000025,    10.03055098394441,   -60.05848895805008, 1718.6246527397307
3.3400000000000025,    10.03055489777939,   -60.05847985496807, 1716.9412719308166
3.3600000000000025,    10.03055881873651,   -60.05847075188103, 1715.2580306472955
3.3800000000000026,    10.03056274681569,   -60.05846164878896, 1713.5749288881198
3.4000000000000026,    10.03056668201701,   -60.05845254569186, 1711.8919666538713
3.4200000000000026,    10.03057062434042,   -60.05844344258976, 1710.2091439446667
3.4400000000000026,    10.03057457378598,   -60.05843433948263, 1708.5264607608551
3.4600000000000026,    10.03057853035366,   -60.05842523637048, 1706.8439171015052
3.4800000000000026,    10.03058249404346,   -60.05841613325331, 1705.1615129684797
3.5000000000000027,    10.03058646485541,   -60.05840703013111, 1703.4792483597994
3.5200000000000027,    10.03059044278950,   -60.05839792700389, 1701.7971232776763
3.5400000000000027,    10.03059442784574,   -60.05838882387166, 1700.1151377216447
3.5600000000000027,    10.03059842002413,   -60.05837972073438, 1698.4332916914718
3.5800000000000027,    10.03060241932470,   -60.05837061759210, 1696.7515851876233
3.6000000000000028,    10.03060642574742,   -60.05836151444480, 1695.0700182105647
3.6200000000000028,    10.03061043929230,   -60.05835241129247, 1693.3885907594813
3.640000000000003,    10.03061445995935,   -60.05834330813512, 1691.7073028361192
3.660000000000003,    10.03061848774861,   -60.05833420497275, 1690.026154438383
3.680000000000003,    10.03062252266005,   -60.05832510180535, 1688.345145568368
3.700000000000003,    10.03062656469367,   -60.05831599863294, 1686.6642762250267
3.720000000000003,    10.03063061384948,   -60.05830689545551, 1684.9835464113858
3.740000000000003,    10.03063467012753,   -60.05829779227304, 1683.3029561225558
3.760000000000003,    10.03063873352775,   -60.05828868908554, 1681.6225053624948
3.780000000000003,    10.03064280405021,   -60.05827958589305, 1679.942194130621
3.800000000000003,    10.03064688169487,   -60.05827048269552, 1678.2620224270504
3.820000000000003,    10.03065096646176,   -60.05826137949297, 1676.5819902507355
3.840000000000003,    10.03065505835088,   -60.05825227628541, 1674.9020976038883
3.860000000000003,    10.03065915736224,   -60.05824317307282, 1673.2223444853444
3.880000000000003,    10.03066326349582,   -60.05823406985520, 1671.5427308963845
3.900000000000003,    10.03066737675168,   -60.05822496663256, 1669.863256835728
3.920000000000003,    10.03067149712977,   -60.05821586340491, 1668.1839223030256
3.940000000000003,    10.03067562463013,   -60.05820676017222, 1666.50472730014
3.960000000000003,    10.03067975925274,   -60.05819765693452, 1664.825671827537
3.980000000000003,    10.03068390099761,   -60.05818855369180, 1663.146755884518
4.000000000000003,    10.03068804986478,   -60.05817945044405, 1661.4679794699186
4.020000000000002,    10.03069220585419,   -60.05817034719129, 1659.7893425869988
4.040000000000002,    10.03069636896593,   -60.05816124393349, 1658.1108452340122
4.060000000000001,    10.03070053919993,   -60.05815214067068, 1656.4324874104932
4.080000000000001,    10.03070471655623,   -60.05814303740284, 1654.7542691183044
4.1000000000000005,    10.03070890103484,   -60.05813393412999, 1653.0761903565144
4.12,    10.03071309263573,   -60.05812483085212, 1651.3982511252398
4.14,    10.03071729135895,   -60.05811572756922, 1649.7204514247132
4.159999999999999,    10.03072149720446,   -60.05810662428129, 1648.0427912563318
4.179999999999999,    10.03072571017232,   -60.05809752098834, 1646.3652706185821
4.199999999999998,    10.03072993026249,   -60.05808841769038, 1644.687889512512
4.219999999999998,    10.03073415747501,   -60.05807931438739, 1643.0106479380047
4.2399999999999975,    10.03073839180985,   -60.05807021107938, 1641.3335458962247
4.259999999999997,    10.03074263326706,   -60.05806110776636, 1639.6565833848435
4.279999999999997,    10.03074688184659,   -60.05805200444829, 1637.9797604073538
4.299999999999996,    10.03075113754848,   -60.05804290112521, 1636.3030769604957
4.319999999999996,    10.03075540037273,   -60.05803379779712, 1634.6265330478782
4.339999999999995,    10.03075967031935,   -60.05802469446399, 1632.9501286676386
4.359999999999995,    10.03076394738834,   -60.05801559112584, 1631.2738638200099
4.379999999999995,    10.03076823157968,   -60.05800648778269, 1629.597738505574
4.399999999999994,    10.03077252289343,   -60.05799738443449, 1627.9217527239816
4.419999999999994,    10.03077682132955,   -60.05798828108129, 1626.24590647663
4.439999999999993,    10.03078112688806,   -60.05797917772306, 1624.5701997631695
4.459999999999993,    10.03078543956899,   -60.05797007435980, 1622.89463258232
4.479999999999992,    10.03078975937229,   -60.05796097099153, 1621.2192049361765
4.499999999999992,    10.03079408629802,   -60.05795186761823, 1619.5439168239245
4.519999999999992,    10.03079842034616,   -60.05794276423990, 1617.868768246146
4.539999999999991,    10.03080276151671,   -60.05793366085657, 1616.1937592028407
4.559999999999991,    10.03080710980968,   -60.05792455746820, 1614.5188896944746
4.57999999999999,    10.03081146522510,   -60.05791545407481, 1612.8441597209312
4.59999999999999,    10.03081582776294,   -60.05790635067640, 1611.1695692816284
4.6199999999999894,    10.03082019742321,   -60.05789724727297, 1609.4951183792436
4.639999999999989,    10.03082457420594,   -60.05788814386451, 1607.8208070115652
4.659999999999989,    10.03082895811109,   -60.05787904045105, 1606.1466351787094
4.679999999999988,    10.03083334913873,   -60.05786993703254, 1604.4726028821897
4.699999999999988,    10.03083774728881,   -60.05786083360903, 1602.798710122006
4.719999999999987,    10.03084215256136,   -60.05785173018047, 1601.1249568969943
4.739999999999987,    10.03084656495640,   -60.05784262674692, 1599.4513432097156
4.7599999999999865,    10.03085098447390,   -60.05783352330833, 1597.7778690580744
4.779999999999986,    10.03085541111387,   -60.05782441986472, 1596.1045344428858
4.799999999999986,    10.03085984487636,   -60.05781531641609, 1594.4313393651973
4.819999999999985,    10.03086428576130,   -60.05780621296244, 1592.7582838245435
4.839999999999985,    10.03086873376877,   -60.05779710950377, 1591.0853678208077
4.859999999999984,    10.03087318889874,   -60.05778800604006, 1589.412591354223
4.879999999999984,    10.03087765115120,   -60.05777890257135, 1587.7399544259533
4.8999999999999835,    10.03088212052620,   -60.05776979909761, 1586.0674570342526
4.919999999999983,    10.03088659702372,   -60.05776069561885, 1584.3950991830789
4.939999999999983,    10.03089108064373,   -60.05775159213505, 1582.7228808680084
4.959999999999982,    10.03089557138629,   -60.05774248864625, 1581.0508020914858
4.979999999999982,    10.03090006925140,   -60.05773338515242, 1579.378862853162
4.999999999999981,    10.03090457423904,   -60.05772428165356, 1577.7070631539682
5.019999999999981,    10.03090908634921,   -60.05771517814969, 1576.0354029949522
5.0399999999999805,    10.03091360558195,   -60.05770607464080, 1574.363882373087
5.05999999999998,    10.03091813193725,   -60.05769697112688, 1572.6925012912834
5.07999999999998,    10.03092266541509,   -60.05768786760793, 1571.0212597493082
5.099999999999979,    10.03092720601552,   -60.05767876408397, 1569.3501577471616
5.119999999999979,    10.03093175373851,   -60.05766966055499, 1567.6791952837957
5.139999999999978,    10.03093630858409,   -60.05766055702097, 1566.0083723611897
5.159999999999978,    10.03094087055223,   -60.05765145348194, 1564.3376889789943
5.1799999999999775,    10.03094543964299,   -60.05764234993789, 1562.6671451368602
5.199999999999977,    10.03095001585633,   -60.05763324638882, 1560.9967408350203
5.219999999999977,    10.03095459919225,   -60.05762414283472, 1559.3264760746388
5.239999999999976,    10.03095918965081,   -60.05761503927560, 1557.6563508546678
5.259999999999976,    10.03096378723197,   -60.05760593571146, 1555.9863651760388
5.279999999999975,    10.03096839193573,   -60.05759683214229, 1554.3165190394502
5.299999999999975,    10.03097300376212,   -60.05758772856810, 1552.6468124437379
5.3199999999999745,    10.03097762271111,   -60.05757862498891, 1550.9772453897167
5.339999999999974,    10.03098224878276,   -60.05756952140467, 1549.3078178761061
5.359999999999974,    10.03098688197705,   -60.05756041781542, 1547.6385299072135
5.379999999999973,    10.03099152229399,   -60.05755131422114, 1545.9693814791972
5.399999999999973,    10.03099616973355,   -60.05754221062184, 1544.3003725949675
5.419999999999972,    10.03100082429578,   -60.05753310701752, 1542.6315032520797
5.439999999999972,    10.03100548598064,   -60.05752400340818, 1540.9627734534442
5.4599999999999715,    10.03101015478820,   -60.05751489979382, 1539.2941831965
5.479999999999971,    10.03101483071840,   -60.05750579617443, 1537.6257324834587
5.499999999999971,    10.03101951377130,   -60.05749669255002, 1535.9574213123415
5.51999999999997,    10.03102420394686,   -60.05748758892059, 1534.2892496871063
5.53999999999997,    10.03102890124511,   -60.05747848528613, 1532.621217604843
5.559999999999969,    10.03103360566605,   -60.05746938164666, 1530.953325066017
5.579999999999969,    10.03103831720967,   -60.05746027800215, 1529.2855720726075
5.599999999999969,    10.03104303587602,   -60.05745117435264, 1527.6179586240323
5.619999999999968,    10.03104776166505,   -60.05744207069810, 1525.9504847177304
5.639999999999968,    10.03105249457681,   -60.05743296703853, 1524.283150359057
5.659999999999967,    10.03105723461128,   -60.05742386337394, 1522.6159555430058
5.679999999999967,    10.03106198176846,   -60.05741475970432, 1520.9489002738846
5.699999999999966,    10.03106673604838,   -60.05740565602969, 1519.281984549365
5.719999999999966,    10.03107149745103,   -60.05739655235004, 1517.615208370844
5.739999999999966,    10.03107626597641,   -60.05738744866537, 1515.948571736808
5.759999999999965,    10.03108104162453,   -60.05737834497566, 1514.2820746497018
5.779999999999965,    10.03108582439540,   -60.05736924128094, 1512.6157171099912
5.799999999999964,    10.03109061428903,   -60.05736013758120, 1510.94949911593
5.819999999999964,    10.03109541130542,   -60.05735103387644, 1509.2834206677508
5.839999999999963,    10.03110021544457,   -60.05734193016664, 1507.6174817666179
5.859999999999963,    10.03110502670650,   -60.05733282645183, 1505.9516824122984
5.879999999999963,    10.03110984509118,   -60.05732372273200, 1504.286022606073
5.899999999999962,    10.03111467059866,   -60.05731461900714, 1502.6205023454968
5.919999999999962,    10.03111950322893,   -60.05730551527726, 1500.955121633946
5.939999999999961,    10.03112434298196,   -60.05729641154236, 1499.2898804697907
5.959999999999961,    10.03112918985782,   -60.05728730780244, 1497.6247788534965
5.9799999999999605,    10.03113404385645,   -60.05727820405748, 1495.9598167858785
5.99999999999996,    10.03113890497792,   -60.05726910030753, 1494.2949942665873
6.01999999999996,    10.03114377322218,   -60.05725999655253, 1492.6303112953901
6.039999999999959,    10.03114864858926,   -60.05725089279252, 1490.9657678726362
6.059999999999959,    10.03115353107916,   -60.05724178902749, 1489.3013640000718
6.079999999999958,    10.03115842069190,   -60.05723268525743, 1487.6370996759506
6.099999999999958,    10.03116331742744,   -60.05722358148234, 1485.972974901786
6.1199999999999575,    10.03116822128586,   -60.05721447770225, 1484.3089896759484
6.139999999999957,    10.03117313226710,   -60.05720537391711, 1482.6451440004166
6.159999999999957,    10.03117805037118,   -60.05719627012697, 1480.9814378757728
6.179999999999956,    10.03118297559813,   -60.05718716633180, 1479.3178713003872
6.199999999999956,    10.03118790794792,   -60.05717806253160, 1477.6544442763552
6.219999999999955,    10.03119284742061,   -60.05716895872639, 1475.9911568018142
6.239999999999955,    10.03119779401614,   -60.05715985491616, 1474.328008878976
6.2599999999999545,    10.03120274773457,   -60.05715075110089, 1472.6650005067931
6.279999999999954,    10.03120770857584,   -60.05714164728060, 1471.0021316854982
6.299999999999954,    10.03121267654002,   -60.05713254345531, 1469.3394024160225
6.319999999999953,    10.03121765162709,   -60.05712343962497, 1467.676812697202
6.339999999999953,    10.03122263383705,   -60.05711433578964, 1466.0143625324126
6.359999999999952,    10.03122762316993,   -60.05710523194927, 1464.3520519180456
6.379999999999952,    10.03123261962569,   -60.05709612810386, 1462.6898808564292
6.3999999999999515,    10.03123762320438,   -60.05708702425344, 1461.0278493473306
6.419999999999951,    10.03124263390598,   -60.05707792039800, 1459.3659573894693
6.439999999999951,    10.03124765173049,   -60.05706881653755, 1457.704204985872
6.45999999999995,    10.03125267667795,   -60.05705971267206, 1456.0425921349088
6.47999999999995,    10.03125770874833,   -60.05705060880156, 1454.3811188372783
6.499999999999949,    10.03126274794165,   -60.05704150492603, 1452.7197850940283
6.519999999999949,    10.03126779425791,   -60.05703240104547, 1451.0585909038782
6.5399999999999485,    10.03127284769714,   -60.05702329715990, 1449.397536266828
6.559999999999948,    10.03127790825930,   -60.05701419326930, 1447.7366211850895
6.579999999999948,    10.03128297594442,   -60.05700508937368, 1446.0758456569165
6.599999999999947,    10.03128805075250,   -60.05699598547304, 1444.4152096833568
6.619999999999947,    10.03129313268356,   -60.05698688156738, 1442.7547132654581
6.639999999999946,    10.03129822173760,   -60.05697777765668, 1441.0943564019399
6.659999999999946,    10.03130331791462,   -60.05696867374098, 1439.4341390929185
6.6799999999999455,    10.03130842121461,   -60.05695956982024, 1437.7740613388596
6.699999999999945,    10.03131353163761,   -60.05695046589448, 1436.1141231419751
6.719999999999945,    10.03131864918359,   -60.05694136196370, 1434.4543245000532
6.739999999999944,    10.03132377385258,   -60.05693225802792, 1432.7946654137922
6.759999999999944,    10.03132890564457,   -60.05692315408709, 1431.135145883658
6.779999999999943,    10.03133404455958,   -60.05691405014124, 1429.4757659112802
6.799999999999943,    10.03133919059760,   -60.05690494619038, 1427.816525494447
6.8199999999999426,    10.03134434375865,   -60.05689584223449, 1426.1574246353703
6.839999999999942,    10.03134950404269,   -60.05688673827358, 1424.4984633323038
6.859999999999942,    10.03135467144982,   -60.05687763430763, 1422.8396415864117
6.879999999999941,    10.03135984597994,   -60.05686853033667, 1421.180959399324
6.899999999999941,    10.03136502763313,   -60.05685942636070, 1419.5224167688284
6.91999999999994,    10.03137021640937,   -60.05685032237970, 1417.8640136967879
6.93999999999994,    10.03137541230865,   -60.05684121839368, 1416.2057501826202
6.95999999999994,    10.03138061533100,   -60.05683211440262, 1414.5476262267912
6.979999999999939,    10.03138582547641,   -60.05682301040656, 1412.8896418291843
6.999999999999939,    10.03139104274488,   -60.05681390640547, 1411.2317969915457
7.019999999999938,    10.03139626713642,   -60.05680480239935, 1409.5740917113144
7.039999999999938,    10.03140149865105,   -60.05679569838821, 1407.91652599175
7.059999999999937,    10.03140673728878,   -60.05678659437205, 1406.2590998301748
7.079999999999937,    10.03141198304959,   -60.05677749035085, 1404.6018132289173
7.099999999999937,    10.03141723593350,   -60.05676838632466, 1402.9446661885595
7.119999999999936,    10.03142249594049,   -60.05675928229342, 1401.2876587071223
7.139999999999936,    10.03142776307061,   -60.05675017825718, 1399.6307907864684
7.159999999999935,    10.03143303732383,   -60.05674107421590, 1397.9740624260157
7.179999999999935,    10.03143831870016,   -60.05673197016960, 1396.317473625415
7.1999999999999345,    10.03144360719961,   -60.05672286611829, 1394.6610243866453
7.219999999999934,    10.03144890282220,   -60.05671376206194, 1393.0047147088917
7.239999999999934,    10.03145420556792,   -60.05670465800058, 1391.348544593202
7.259999999999933,    10.03145951543678,   -60.05669555393419, 1389.692514038412
7.279999999999933,    10.03146483242877,   -60.05668644986279, 1388.0366230451036
7.299999999999932,    10.03147015654392,   -60.05667734578636, 1386.3808716150234
7.319999999999932,    10.03147548778222,   -60.05666824170488, 1384.72525974561
7.3399999999999315,    10.03148082614368,   -60.05665913761842, 1383.0697874394245
7.359999999999931,    10.03148617162827,   -60.05665003352692, 1381.4144546965836
7.379999999999931,    10.03149152423607,   -60.05664092943039, 1379.7592615175527
7.39999999999993,    10.03149688396702,   -60.05663182532884, 1378.1042078997707
7.41999999999993,    10.03150225082117,   -60.05662272122228, 1376.4492938452167
7.439999999999929,    10.03150762479848,   -60.05661361711070, 1374.794519355055
7.459999999999929,    10.03151300589901,   -60.05660451299406, 1373.1398844287032
7.4799999999999285,    10.03151839412271,   -60.05659540887244, 1371.485389066278
7.499999999999928,    10.03152378946964,   -60.05658630474578, 1369.8310332671972
